brand,model,cpu,gpu,gpu_memory,ram,storage,display_specs,battery,webcam,connections,weight,warranty,fingerprint,ssd_support,ram_gb,price_idr,screen_specs,laptop_type
Lenovo,ThinkPad X1 Carbon Gen 12,Intel® Core Ultra 7 155U,Integrated Intel Graphics,,32GB Soldered LPDDR5x-6400,512GB SSD M.2 2280 PCIe® 4.0x4 Performance NVMe® Opal 2.0,"14"" WUXGA IPS 400nits Anti-glare, 100% sRGB, 60Hz, Low Power, Touch",57Wh,,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",1.08 kg,3 Years,,Unknown,32.0,41998057,"1920x1200, 60 Hz",Office / Pelajar (Ringan)
MSI,Prestige 14 AI Evo C2HMG,Intel Core Ultra 7 255H,Intel Arc Graphics,,32GB DDR5 16GB*2,1TB NVMe PCIe SSD Gen4x4,"14"" Inch 16:10 FHD+, 144hz 100%sRGB",90 Battery (Whr) 4-Cell,IR FHD type (30fps@1080p) with HDR 3D Noise Reduction+ (3DNR+),1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x Type-A USB3.2 Gen2 2x Thunderbolt™ 4 (DisplayPort™/ Power Delivery 3.0),1.7 kg,2 Years,,Unknown,32.0,25682290,"1920 x 1200, 144 Hz",Office / Pelajar (Ringan)
HP,ProBook 450 G10,Intel Core i5-1335U,Nvidia GeForce RTX 2050 4GB,4 GB GDDR6,16 GB DDR4-3200 MT/s (1 x 16 GB) Transfer rates up to 3200 MT/s.,1 TB PCIe® Gen4 NVMe™ TLC M.2 SSD,"39.6 cm (15.6"") diagonal, FHD (1920 x 1080), IPS, narrow bezel, anti-glare, 250 nits, 45% NTSC","HP Long Life 3-cell, 51 Wh Li-ion",720P HD camera,"2 USB Type-A 5Gbps signaling rate (1 charging, 1 power); 1 AC power; 1 HDMI 2.1; 1 stereo headphone/microphone combo jack; 1 RJ-45; 2 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 2.1)",1.79 kg,1 year,,Unknown,16.0,17737788,1920 x 1080,Gaming / Creator
Lenovo,ThinkBook 16 G6 IRL,Intel® Core™ i5-1335U,Intel® Iris® Xe Graphics,,1x 8GB SO-DIMM DDR5-5200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" WUXGA IPS 300nits Anti-glare, 45% NTSC",45Wh,HD 720p with Privacy Shutter,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60H",1.7 kg,1 Year,,Unknown,1.0,12259780,1920x1200,Office / Pelajar (Ringan)
Lenovo,ThinkPad X13 Yoga Gen 2,Intel Core I5-1135G7,Intel® Iris® Xe Graphics,,8 GB LPD4X-4266,512GB SSD,13.3''Inch WUXGA,,1x 720P HD with ThinkShutter,1x Kensington lock; HDMI 2.0; Combo audio/microphone jack; 2x USB-A 3.2 Gen 1; 2 x TBT4 (DP1.4a,,1 year,,Unknown,8.0,17390326,1920x1200,General / Multimedia (Standar)
MSI,Modern 14 F13MG,Intel Core I7-1355U,Intel Iris Xe graphics,,8GB DDR4-3200,512GB M.2 SSD NVMe PCIe Gen4,"14.0"" FHD (1920x1080), IPS-Level",46.8 Battery (Whr)   3-Cell,HD type (30fps@720p),3x Type-A USB3.2 Gen1  1x Micro SD Card Reader  1x HDMI™ (4K @ 30Hz)   1x RJ45   1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0),1.5 kg,1 year,,Unknown,8.0,16303072,"1920x1080, 60 Hz",Office / Pelajar (Ringan)
MSI,Modern 14 F13MG,Intel Core I7-1355U,Intel Iris Xe graphics,,8GB DDR4-3200,512GB M.2 SSD NVMe PCIe Gen4,"14.0"" FHD (1920x1080), IPS-Level",46.8 Battery (Whr)   3-Cell,HD type (30fps@720p),3x Type-A USB3.2 Gen1  1x Micro SD Card Reader  1x HDMI™ (4K @ 30Hz)   1x RJ45   1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0),1.5 kg,1 year,,Unknown,8.0,13042353,"1920x1080, 60 Hz",Office / Pelajar (Ringan)
Dell,Latitude 3450,Intel Core i5-1335U,Intel Integrated Iris Xe UHD,,"8 GB, DDR5, 5600 MT/ s","512GB, M.2 2230, QLC PCIe Gen 4 NVMe","14.0"" FHD Non-Touc h, AG, IPS, 250 nits, FHD IR C am, WLAN","3- cell, 54Wh Battery, Express Charge, Express Charge Boost capable","FHD HDR + IR Camera, Facial Re cognition, TNR, Camera Shutter , Microphone",,,1 Year,,Unknown,8.0,16172643,1920x1080,General / Multimedia (Standar)
Dell,Latitude 5550,Intel Core Ultra 5,Integrated Intel graphics,,"8 GB: 1 x 8 GB, DDR5, 5600 MT/ s","512 GB, M.2 2230, TLC, Gen 4 P CIe NVMe, SSD","15.6"", FHD, 60Hz, IP S, Non-Touch, AG, 250 nit, 45% NTSC, FHD Cam, 4G","65W AC adapter, USB Type-C, Ec oDesign","FHD HDR RGB Camera, TNR, Camer a Shutter, Microphone",,,1 Year,,Unknown,8.0,20346363,"1920x1080, 60 Hz",General / Multimedia (Standar)
Dell,Latitude 5450,Intel Core Ultra 5,Integrated Intel graphics,,"8 GB, DDR5, 5600 MT/ s (5200 MT/s","512 GB, M.2 2230, TLC, Gen 4 P CIe NVMe, SSD","14.0"", FHD, 60Hz, IP S, Non-Touch, AG, 250 nit, 45% NTSC, FHD+IR Cam, 4G","65W AC adapter, USB Type-C, Ec oDesign","FHD HDR + IR Camera, Facial Re cognition, TNR, Camera",,,1 Year,,Unknown,8.0,20346363,1920x1080,General / Multimedia (Standar)
Lenovo,ThinkBook 14 G7 IML,Intel® Core™ Ultra 5 125U,Integrated Intel® Graphics,,8GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"14"" WUXGA IPS 300nits Anti-glare, 45% NTSC, 60Hz",45Wh,FHD 1080p with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1,",1.38 kg,1 Year,,Unknown,8.0,16172643,"1920x1200, 60 Hz",Office / Pelajar (Ringan)
Lenovo,ThinkBook 14 G7 IML,Intel® Core™ Ultra 7 155H,Integrated Intel® Arc™ Graphics,,8GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"14"" WUXGA IPS 300nits Anti-glare, 45% NTSC, 60Hz",60Wh,FHD 1080p with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1,",1.38 kg,1 Year,,Unknown,8.0,19302933,"1920x1200, 60 Hz",Office / Pelajar (Ringan)
Lenovo,ThinkPad X13 2-in-1 Gen 5,Intel Core Ultra 7 155U,Integrated Intel® Graphics,,"32GB soldered memory, not upgradable",1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0v,"13.3"" WUXGA IPS 300nits Anti-glare, 100% sRGB, Touch",54.7Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",1.25 kg,1 Year,,Unknown,32.0,47597798,1920 x 1200,Office / Pelajar (Ringan)
Lenovo,ThinkPad X13 Gen 4,Intel Core i7-1355U,Intel Iris Xe Graphics,,16GB Soldered LPDDR5-4800,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"13.3"" WUXGA (1920x1200) IPS 300nits Anti-glare, 100% sRGB",41Wh,FHD 1080p with Privacy Shutter,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 2x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 2.0) 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",1.09 kg,1 Year,,Unknown,16.0,31198556,1920 x 1200,Office / Pelajar (Ringan)
Lenovo,ThinkPad T14s Gen 5,Intel Core Ultra 7 155U,Integrated Intel® Graphics,,32GB Soldered LPDDR5x-6400,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 400nits Anti-glare, 45% NTSC, DBEF5",58Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",1.24 kg,1 Year,,Unknown,32.0,47557800,1920 x 1200,Office / Pelajar (Ringan)
Lenovo,ThinkPad T14 Gen 5,Intel Core Ultra 7 155U,Integrated Intel Graphics,,1x 16GB SO-DIMM DDR5-5600,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 400nits Anti-glare, 45% NTSC, 60Hz, DBEF5",52.5Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-4",1.38 kg,1 Year,,Unknown,1.0,45197909,"1920 x 1200, 60 Hz",Office / Pelajar (Ringan)
Lenovo,ThinkPad T14 Gen 5,Intel Core Ultra 7 155U,Integrated Intel Graphics,,1x 16GB SO-DIMM DDR5-5600,512GB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 400nits Anti-glare, 45% NTSC, 60Hz, DBEF5",52.5Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-4",1.38 kg,1 Year,,Unknown,1.0,40118144,"1920 x 1200, 60 Hz",Office / Pelajar (Ringan)
Lenovo,ThinkPad L13 2-in-1 Gen 5,Intel Core Ultra 7 155U,Integrated Intel Graphics,,16GB Soldered LPDDR5-6400,512GB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"13.3"" WUXGA (1920x1200) IPS 300nits Anti-reflection / Anti-smudge, 100% sRGB, Touch",46Wh,Front FHD 1080p + IR Hybrid with Privacy Shutter,"2x USB-A (USB 5Gbps / USB 3.2 Gen 1), one Always On 1x USB-C® (USB 20Gbps / USB 3.2 Gen 2x2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / m",1.32 kg,1 Year,,Unknown,16.0,36798298,1920 x 1200,Office / Pelajar (Ringan)
Lenovo,ThinkPad T14 Gen 5,Intel Core Ultra 5 125U,Integrated Intel Graphics,,1x 16GB SO-DIMM DDR5-5600,512GB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 400nits Anti-glare, 45% NTSC, 60Hz, DBEF5",52.5Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-4",1.38 kg,1 Year,,Unknown,1.0,32338504,"1920 x 1200, 60 Hz",Office / Pelajar (Ringan)
Lenovo,ThinkPad E16 GEN 1,Intel Core i5-13420H,Intel UHD Graphics,,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"16"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",47Wh,FHD 1080p with Privacy Shutter,"1x USB 2.0 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60Hz 1x H",1.81 kg,1 Year,,Unknown,8.0,19302933,1920 x 1200,General / Multimedia (Standar)
Lenovo,ThinkPad E14 Gen 6,Intel Core Ultra 7 155H,Intel Arc Graphics,,1x 16GB SO-DIMM DDR5-5600,1TB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",57Wh,FHD 1080p + IR Hybrid with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 10Gbps / USB 3.2 Gen 2), Always On 1x USB-C® (USB 20Gbps / USB 3.2 Gen 2x2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2",1.44 kg,1 Year,,Unknown,1.0,25772721,1920 x 1200,Office / Pelajar (Ringan)
Lenovo,ThinkPad E14 Gen 5,Intel Core i7-13700H,Integrated Intel® Iris® Xe Graphics Functions as UHD Graphics,,16GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",57Wh,FHD 1080p with Privacy Shutter,"1x USB 2.0 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60Hz 1x H",1.43 kg,1 Year,,Unknown,16.0,23964109,1920 x 1200,Office / Pelajar (Ringan)
Lenovo,ThinkPad E14 Gen 5,Intel Core i5-1335U,Integrated Intel® Iris® Xe Graphics Functions as UHD Graphics,,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",47Wh,FHD 1080p with Privacy Shutter,"1x USB 2.0 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60Hz 1x H",1.43 kg,1 Year,,Unknown,8.0,21129457,1920 x 1200,Office / Pelajar (Ringan)
Lenovo,ThinkPad E16 Gen 2,Intel Core Ultra 5 125U,Intel Graphics,,1x 8GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"16"" WUXGA IPS 300nits Anti-glare, 45% NTSC",47Wh,FHD 1080p + IR Hybrid with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 10Gbps / USB 3.2 Gen 2), Always On 1x USB-C® (USB 20Gbps / USB 3.2 Gen 2x2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2",1.81 kg,1 Year,,Unknown,1.0,16868611,1920 x 1200,General / Multimedia (Standar)
Lenovo,ThinkPad X1 Carbon Gen 12,Intel® Core™ Ultra 7 155U,Integrated Intel® Graphics,,32GB Soldered LPDDR5x-6400,1TB SSD M.2 2280 PCIe® 4.0x4 Performance NVMe® Opal 2.0,"14"" WUXGA IPS 400nits Anti-glare, 100% sRGB, 60Hz, Low Power",57Wh,FHD 1080p + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",1.08 kg,3 Years,,Unknown,32.0,54637072,"1920 x 1200, 60 Hz",Office / Pelajar (Ringan)
Microsoft,Surface Studio 2,Intel Core i7-13700H,Intel Iris Xe Graphics,,16GB Ram,512GB SSD,Touchscreen 14.4” PixelSense™ Flow Display Aspect ratio: 3:2 Contrast ratio: 1500:1,up to 19 hours of typical device usage,,2 x USB-CFootnote® with USB4Footnote®/ Thunderbolt 4 (with DisplayPort and Power Delivery) USB-A 3.1 MicroSDXC card reader 3.5 mm headphone jack  Surface Connect port,1.89 Kg,1 Year,,Unknown,16.0,43997565,2400 x 1600,General / Multimedia (Standar)
Lenovo,ThinkPad X1 Carbon Gen 12,Intel  Core Ultra 7 155U,Integrated Intel® Graphics,,16GB Soldered LPDDR5x-6400,1TB SSD M.2 2280 PCIe® 4.0x4 Performance NVMe® Opal 2.0,"14"" WUXGA IPS 400nits Anti-glare, 100% sRGB, 60Hz, Low Power",Integrated 57Wh,FHD 1080p + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",1.08 kg,3 Years,,Unknown,16.0,55197047,"1920x1200, 60 Hz",Office / Pelajar (Ringan)
Dell,Latitude 5530,Intel Core i5-1235U,Intel Iris Xe Graphics,,"8 GB, 1 x 8 GB, DDR4,",M.2 256GB PCIe NVMe SSD,"15.6"" FHD Anti Gla re, Non-Touch, 250 nits,","58WHR, 4 Cell Battery Express Charge Capable",,,,1 year,,Unknown,8.0,17390326,1920 x 1080,General / Multimedia (Standar)
Lenovo,ThinkPad E16 GEN 1,Intel Core i7-1355U,Intel UHD Graphics,,8GB DDR4 3200,512GB SSD M.2 2242 PCIe®,"16"" WUXGA IPS 300nits Anti-glare, 45% NTSC",Integrated 57Wh,1x 720P HD RGB with Dual Microphone and Privacy Shutter,1x HDMI 2.0; King lock; 1 x Combo Mic/Audio; 1xUSB 3.2 Gen1 USB Type-A with AOU; 1 USB 2.0(Type A); 1 x RJ45; 1 x USB 3.2 Gen2 (Type C); TBT 4.0,1.81 kg,1 Year,,Unknown,8.0,20288452,1920x1200,General / Multimedia (Standar)
Lenovo,ThinkPad E16 GEN 1,​Intel Core I5-1335U,Intel UHD Graphics,,8GB DDR4 3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"16"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",Integrated 57Wh,1x 720P HD RGB with Dual Microphone and Privacy Shutter,1x HDMI 2.0; King lock; 1 x Combo Mic/Audio; 1xUSB 3.2 Gen1 USB Type-A with AOU; 1 USB 2.0(Type A); 1 x RJ45; 1 x USB 3.2 Gen2 (Type C); TBT 4.0,1.81 kg,1 Year,,Unknown,8.0,17737788,1920x1200,General / Multimedia (Standar)
Lenovo,ThinkPad E14 Gen 5,Intel Core I5-1335U,Intel® UHD Graphics,,8 GB DDR4-3200,512 GB SSD PCIe,"14"" WUXGA IPS 300nits Anti-glare, 45% NTSC",Integrated 57Wh,,1x 1 x Kensington® Security Slot™; 1 x Combo Mic/Audio; 1 x RJ45; 1 x HDMI® 2.0; 1 x USB-A 3.2 Gen 1 (Always On); 1 x USB-A 2.0; 1 x USB-C 3.2 Gen 2; 1 x Thunderbolt™ 4,1.43 kg,1 Year,,Unknown,8.0,16694358,1920x1200,Office / Pelajar (Ringan)
Lenovo,ThinkBook 15 G4 IAP,Intel® Core™ i7-1255U,Nvidia GeForce MX550 2GB GDDR6,MX550 2GB GDDR6,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD TN 250nits Anti-glare, 45% NTSC",Integrated 45Wh,HD 720p with Privacy Shutter,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/6",1.7 kg,1 year,,Unknown,8.0,16172643,1920x1080,Office / Pelajar (Ringan)
Lenovo,ThinkBook 15 G2 ITL,Intel Core I7-1165G7,NVIDIA® GeForce MX450 2GB,2GB GDDR6,8GB Soldered DDR4-3200,256GB SSD M.2 2242 PCIe® 3.0x4 NVMe® + Empty HDD Bay,"15.6"" FHD (1920x1080) TN 220nits Anti-glare, 45% NTSC",Integrated 45Wh,HD 720p with Privacy Shutter,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 1.4b 1x Card read",1.7 kg,1 year,,Unknown,8.0,15650928,1920 X 1080,Office / Pelajar (Ringan)
Dell,Latitude 5520,Intel Core I5-1135G7,Intel Iris Xe Graphics,,"8GB, 1 x 8 GB, DDR4, 3200 MT/ s, single-channel, Non-ECC",M.2 512GB PCIe NVMe Class 35 Solid State Drive,"15.6"" FHD (1920x1080) Non-Touch, Anti-Glare, 250nits",4 Cell 63Whr ExpressChargeTM Capable Battery,HD Camera Bezel with Mic,uSD 4.0 Memory Card Reader | 2. Global Headset Jack | 3. USB 3.2 Powershare| 4. USB 3.2 | 5. HDMI 2.0 | 6. RJ45 | 7. Wedge Lock Slot | 8. Thunderbolt™ 4 with Power Delivery and DisplayPort (USB Type-C™) | 9. Thunderbolt™ 4 with Power Delivery and DisplayP,1.59 Kg,1 year,,Unknown,8.0,15911785,1920 X 1080,Office / Pelajar (Ringan)
Dell,Latitude 5530,Intel Core i5-1235U,Intel® Iris Xe Graphics,,"4GB, 1x4GB, DDR4 Non-ECC",500GB SSD,"15.6"" HD Anti Glare , Non-Touch, 220 nits,","41WHR, 3 Cell Battery Express Charge Capable","HD Camera, Temporal Noise Reduction, No ExpressSign-In, Camera Shutter, Mic",,,1 year,,Unknown,4.0,13042353,1366x768,General / Multimedia (Standar)
Lenovo,ThinkPad E16 GEN 1,Intel® Core™ i5-1335U,NVIDIA® GeForce MX550,2GB GDDR6,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"16"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",Integrated 57Wh,FHD 1080p with Privacy Shutter,"1x USB 2.0 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60Hz 1x H",1.81 kg,1 Year,,Unknown,8.0,20288452,1920x1200,General / Multimedia (Standar)
Lenovo,ThinkBook 15 G4 IAP,Intel® Core™ i7-1255U,Intel® Iris® Xe Graphics,,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD TN 250nits Anti-glare, 45% NTSC",Integrated 45Wh,HD 720p with Privacy Shutter,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60H",1.7 kg,1 Year,,Unknown,8.0,15650928,1920x1080,Office / Pelajar (Ringan)
Microsoft,ZHY-00019,Snapdragon® X Plus (10 Core),Qualcomm® Adreno™ GPU,,16 GB LPDDR5x,512GB SSD,Touchscreen: 13 inch PixelSense™ Flow display11 Resolution: 2880 x 1920 Aspect ratio: 3:2 Contrast ratio: 1200:1 Dynamic refresh rate: up to 120 Hz Colour profile: sRGB and Vivid Individually colour-calibrated display Adaptive colour Adaptive contrast,Up to 14 hours of local video playback9,10.5MP Ultra HD Rear Camera,2 X USB-C® / USB4® ports with support for: Charging Data transfer DisplayPort 1.4a Surface Thunderbolt™ 4 Dock and other accessories Supports fast charging with minimum 65 W power supply via Surface Connect or USB-C 10 Surface Pro Keyboard port  Surface C,0.89 kg,1 Year,,Unknown,16.0,31998120,"2880 x 1920, 120 Hz",Office / Pelajar (Ringan)
Lenovo,ThinkPad E16 GEN 1,lntel® Core™ i7-1355U,NVIDIA® GeForce MX550,2GB GDDR6,16GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe®,"16"" WUXGA IPS 300nits Anti-glare, 45% NTSC",Integrated 57Wh,FHD 1080p with Privacy Shutter,"1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x USB 2.0 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (sup",1.81 kg,1 Year,,Unknown,16.0,20095487,1920x1200,General / Multimedia (Standar)
